
encoding train: 0it [00:00, ?it/s]Warning: You are sending unauthenticated requests to the HF Hub. Please set a HF_TOKEN to enable higher rate limits and faster downloads.
encoding train: 0it [00:03, ?it/s, docs=1, tokens=167]
encoding train: 981it [00:03, 478.79it/s, docs=1113, tokens=257425]
encoding train: 981it [00:03, 478.79it/s, docs=1114, tokens=257535]
encoding train: 981it [00:03, 478.79it/s, docs=1115, tokens=257710]
encoding train: 981it [00:03, 478.79it/s, docs=1116, tokens=257908]
encoding train: 981it [00:03, 478.79it/s, docs=1117, tokens=258137]
encoding train: 981it [00:03, 478.79it/s, docs=1118, tokens=258302]
encoding train: 981it [00:03, 478.79it/s, docs=1119, tokens=258519]
encoding train: 981it [00:03, 478.79it/s, docs=1120, tokens=258730]
encoding train: 981it [00:03, 478.79it/s, docs=1121, tokens=258973]
encoding train: 981it [00:03, 478.79it/s, docs=1122, tokens=259140]
encoding train: 981it [00:03, 478.79it/s, docs=1123, tokens=259269]
encoding train: 981it [00:03, 478.79it/s, docs=1124, tokens=259424]
encoding train: 981it [00:03, 478.79it/s, docs=1125, tokens=259632]
encoding train: 981it [00:03, 478.79it/s, docs=1126, tokens=259800]
encoding train: 981it [00:03, 478.79it/s, docs=1127, tokens=259996]
encoding train: 981it [00:03, 478.79it/s, docs=1128, tokens=260184]
encoding train: 981it [00:03, 478.79it/s, docs=1129, tokens=260389]
encoding train: 981it [00:03, 478.79it/s, docs=1130, tokens=260613]
encoding train: 981it [00:03, 478.79it/s, docs=1131, tokens=260788]
encoding train: 981it [00:03, 478.79it/s, docs=1132, tokens=260949]
encoding train: 981it [00:03, 478.79it/s, docs=1133, tokens=261121]
encoding train: 981it [00:03, 478.79it/s, docs=1134, tokens=261282]
encoding train: 981it [00:03, 478.79it/s, docs=1135, tokens=261485]
encoding train: 981it [00:03, 478.79it/s, docs=1136, tokens=261654]
encoding train: 981it [00:03, 478.79it/s, docs=1137, tokens=261784]
encoding train: 981it [00:03, 478.79it/s, docs=1138, tokens=261993]
encoding train: 981it [00:03, 478.79it/s, docs=1139, tokens=262190]
encoding train: 981it [00:03, 478.79it/s, docs=1140, tokens=262373]
encoding train: 981it [00:03, 478.79it/s, docs=1141, tokens=262599]
encoding train: 981it [00:03, 478.79it/s, docs=1142, tokens=262733]
encoding train: 981it [00:03, 478.79it/s, docs=1143, tokens=262911]
encoding train: 981it [00:03, 478.79it/s, docs=1144, tokens=262999]
encoding train: 981it [00:03, 478.79it/s, docs=1145, tokens=263170]
encoding train: 981it [00:03, 478.79it/s, docs=1146, tokens=263355]
encoding train: 981it [00:03, 478.79it/s, docs=1147, tokens=263521]
encoding train: 981it [00:03, 478.79it/s, docs=1148, tokens=263685]
encoding train: 981it [00:03, 478.79it/s, docs=1149, tokens=263868]
encoding train: 981it [00:03, 478.79it/s, docs=1150, tokens=264045]
encoding train: 981it [00:03, 478.79it/s, docs=1151, tokens=264229]
encoding train: 981it [00:03, 478.79it/s, docs=1152, tokens=264398]
encoding train: 981it [00:03, 478.79it/s, docs=1153, tokens=264589]
encoding train: 981it [00:03, 478.79it/s, docs=1154, tokens=264754]
encoding train: 981it [00:03, 478.79it/s, docs=1155, tokens=264941]
encoding train: 981it [00:03, 478.79it/s, docs=1156, tokens=265110]
encoding train: 981it [00:03, 478.79it/s, docs=1157, tokens=265259]
encoding train: 981it [00:03, 478.79it/s, docs=1158, tokens=265415]
encoding train: 981it [00:03, 478.79it/s, docs=1159, tokens=265593]
encoding train: 981it [00:03, 478.79it/s, docs=1160, tokens=265749]
encoding train: 981it [00:03, 478.79it/s, docs=1161, tokens=265889]
encoding train: 981it [00:03, 478.79it/s, docs=1162, tokens=266107]
encoding train: 981it [00:03, 478.79it/s, docs=1163, tokens=266245]
encoding train: 981it [00:03, 478.79it/s, docs=1164, tokens=266475]
encoding train: 981it [00:03, 478.79it/s, docs=1165, tokens=266696]
encoding train: 981it [00:03, 478.79it/s, docs=1166, tokens=266888]
encoding train: 981it [00:03, 478.79it/s, docs=1167, tokens=267070]
encoding train: 981it [00:03, 478.79it/s, docs=1168, tokens=267259]
encoding train: 981it [00:03, 478.79it/s, docs=1169, tokens=267451]
encoding train: 981it [00:03, 478.79it/s, docs=1170, tokens=267655]
encoding train: 981it [00:03, 478.79it/s, docs=1171, tokens=267816]
encoding train: 981it [00:03, 478.79it/s, docs=1172, tokens=267955]
encoding train: 981it [00:03, 478.79it/s, docs=1173, tokens=268227]
encoding train: 981it [00:03, 478.79it/s, docs=1174, tokens=268391]
encoding train: 981it [00:03, 478.79it/s, docs=1175, tokens=268569]
encoding train: 981it [00:03, 478.79it/s, docs=1176, tokens=268728]
encoding train: 981it [00:03, 478.79it/s, docs=1177, tokens=268897]
encoding train: 981it [00:03, 478.79it/s, docs=1178, tokens=269019]
encoding train: 981it [00:03, 478.79it/s, docs=1179, tokens=269132]
encoding train: 981it [00:03, 478.79it/s, docs=1180, tokens=269340]
encoding train: 981it [00:03, 478.79it/s, docs=1181, tokens=269659]
encoding train: 981it [00:03, 478.79it/s, docs=1182, tokens=269824]
encoding train: 981it [00:03, 478.79it/s, docs=1183, tokens=270033]
encoding train: 981it [00:03, 478.79it/s, docs=1184, tokens=270218]
encoding train: 981it [00:03, 478.79it/s, docs=1185, tokens=270346]
encoding train: 981it [00:03, 478.79it/s, docs=1186, tokens=270575]
encoding train: 981it [00:03, 478.79it/s, docs=1187, tokens=270866]
encoding train: 981it [00:03, 478.79it/s, docs=1188, tokens=271064]
encoding train: 981it [00:03, 478.79it/s, docs=1189, tokens=271225]
encoding train: 981it [00:03, 478.79it/s, docs=1190, tokens=271399]
encoding train: 981it [00:03, 478.79it/s, docs=1191, tokens=271576]
encoding train: 981it [00:03, 478.79it/s, docs=1192, tokens=271746]
encoding train: 981it [00:03, 478.79it/s, docs=1193, tokens=271977]
encoding train: 981it [00:03, 478.79it/s, docs=1194, tokens=272102]
encoding train: 981it [00:03, 478.79it/s, docs=1195, tokens=272285]
encoding train: 981it [00:03, 478.79it/s, docs=1196, tokens=272461]
encoding train: 981it [00:03, 478.79it/s, docs=1197, tokens=272671]
encoding train: 981it [00:03, 478.79it/s, docs=1198, tokens=272807]
encoding train: 981it [00:03, 478.79it/s, docs=1199, tokens=272997]
encoding train: 981it [00:03, 478.79it/s, docs=1200, tokens=273147]
encoding train: 981it [00:03, 478.79it/s, docs=1201, tokens=273344]
encoding train: 981it [00:03, 478.79it/s, docs=1202, tokens=273611]
encoding train: 981it [00:03, 478.79it/s, docs=1203, tokens=273852]
encoding train: 981it [00:03, 478.79it/s, docs=1204, tokens=274023]
encoding train: 981it [00:03, 478.79it/s, docs=1205, tokens=274224]
encoding train: 981it [00:03, 478.79it/s, docs=1206, tokens=274383]
encoding train: 981it [00:03, 478.79it/s, docs=1207, tokens=274588]
encoding train: 981it [00:03, 478.79it/s, docs=1208, tokens=274724]
encoding train: 981it [00:03, 478.79it/s, docs=1209, tokens=274892]
encoding train: 981it [00:03, 478.79it/s, docs=1210, tokens=275026]
encoding train: 981it [00:03, 478.79it/s, docs=1211, tokens=275270]
encoding train: 981it [00:03, 478.79it/s, docs=1212, tokens=275427]
encoding train: 981it [00:03, 478.79it/s, docs=1213, tokens=275668]
encoding train: 981it [00:03, 478.79it/s, docs=1214, tokens=275860]
encoding train: 981it [00:03, 478.79it/s, docs=1215, tokens=276086]
encoding train: 981it [00:03, 478.79it/s, docs=1216, tokens=276285]
encoding train: 981it [00:03, 478.79it/s, docs=1217, tokens=276454]
encoding train: 981it [00:03, 478.79it/s, docs=1218, tokens=276620]
encoding train: 981it [00:03, 478.79it/s, docs=1219, tokens=276793]
encoding train: 981it [00:03, 478.79it/s, docs=1220, tokens=276978]
encoding train: 981it [00:03, 478.79it/s, docs=1221, tokens=277154]
encoding train: 981it [00:03, 478.79it/s, docs=1222, tokens=277458]
encoding train: 981it [00:03, 478.79it/s, docs=1223, tokens=277665]
encoding train: 981it [00:03, 478.79it/s, docs=1224, tokens=277870]
encoding train: 981it [00:03, 478.79it/s, docs=1225, tokens=278018]
encoding train: 981it [00:03, 478.79it/s, docs=1226, tokens=278218]
encoding train: 981it [00:03, 478.79it/s, docs=1227, tokens=278407]
encoding train: 981it [00:03, 478.79it/s, docs=1228, tokens=278586]
encoding train: 981it [00:03, 478.79it/s, docs=1229, tokens=278770]
encoding train: 981it [00:03, 478.79it/s, docs=1230, tokens=278935]
encoding train: 981it [00:03, 478.79it/s, docs=1231, tokens=279120]
encoding train: 981it [00:03, 478.79it/s, docs=1232, tokens=279363]
encoding train: 981it [00:03, 478.79it/s, docs=1233, tokens=279559]
encoding train: 981it [00:03, 478.79it/s, docs=1234, tokens=279787]
encoding train: 981it [00:03, 478.79it/s, docs=1235, tokens=279965]
encoding train: 981it [00:03, 478.79it/s, docs=1236, tokens=280214]
encoding train: 981it [00:03, 478.79it/s, docs=1237, tokens=280410]
encoding train: 981it [00:03, 478.79it/s, docs=1238, tokens=280546]
encoding train: 981it [00:03, 478.79it/s, docs=1239, tokens=280729]
encoding train: 981it [00:03, 478.79it/s, docs=1240, tokens=280895]
encoding train: 981it [00:03, 478.79it/s, docs=1241, tokens=281078]
encoding train: 981it [00:03, 478.79it/s, docs=1242, tokens=281199]
encoding train: 981it [00:03, 478.79it/s, docs=1243, tokens=281353]
encoding train: 981it [00:03, 478.79it/s, docs=1244, tokens=281532]
encoding train: 981it [00:03, 478.79it/s, docs=1245, tokens=281731]
encoding train: 981it [00:03, 478.79it/s, docs=1246, tokens=281926]
encoding train: 981it [00:03, 478.79it/s, docs=1247, tokens=282153]
encoding train: 981it [00:03, 478.79it/s, docs=1248, tokens=282297]
encoding train: 981it [00:03, 478.79it/s, docs=1249, tokens=282435]
encoding train: 981it [00:03, 478.79it/s, docs=1250, tokens=282673]
encoding train: 981it [00:03, 478.79it/s, docs=1251, tokens=282879]
encoding train: 981it [00:03, 478.79it/s, docs=1252, tokens=283012]
encoding train: 981it [00:03, 478.79it/s, docs=1253, tokens=283224]
encoding train: 981it [00:03, 478.79it/s, docs=1254, tokens=283468]
encoding train: 981it [00:03, 478.79it/s, docs=1255, tokens=283712]
encoding train: 981it [00:03, 478.79it/s, docs=1256, tokens=283828]
encoding train: 981it [00:03, 478.79it/s, docs=1257, tokens=283975]
encoding train: 981it [00:03, 478.79it/s, docs=1258, tokens=284152]
encoding train: 981it [00:03, 478.79it/s, docs=1259, tokens=284354]
encoding train: 981it [00:03, 478.79it/s, docs=1260, tokens=284575]
encoding train: 981it [00:03, 478.79it/s, docs=1261, tokens=284772]
encoding train: 981it [00:03, 478.79it/s, docs=1262, tokens=284972]
encoding train: 981it [00:03, 478.79it/s, docs=1263, tokens=285182]
encoding train: 981it [00:03, 478.79it/s, docs=1264, tokens=285370]
encoding train: 981it [00:03, 478.79it/s, docs=1265, tokens=285608]
encoding train: 981it [00:03, 478.79it/s, docs=1266, tokens=285844]
encoding train: 981it [00:03, 478.79it/s, docs=1267, tokens=285949]
encoding train: 981it [00:03, 478.79it/s, docs=1268, tokens=286126]
encoding train: 981it [00:03, 478.79it/s, docs=1269, tokens=286272]
encoding train: 981it [00:03, 478.79it/s, docs=1270, tokens=286533]
encoding train: 981it [00:03, 478.79it/s, docs=1271, tokens=286629]
encoding train: 981it [00:03, 478.79it/s, docs=1272, tokens=286815]
encoding train: 981it [00:03, 478.79it/s, docs=1273, tokens=286970]
encoding train: 981it [00:03, 478.79it/s, docs=1274, tokens=287207]
encoding train: 981it [00:03, 478.79it/s, docs=1275, tokens=287361]
encoding train: 981it [00:03, 478.79it/s, docs=1276, tokens=287511]
encoding train: 981it [00:03, 478.79it/s, docs=1277, tokens=287636]
encoding train: 981it [00:03, 478.79it/s, docs=1278, tokens=287827]
encoding train: 981it [00:03, 478.79it/s, docs=1279, tokens=288015]
encoding train: 981it [00:03, 478.79it/s, docs=1280, tokens=288159]
encoding train: 981it [00:03, 478.79it/s, docs=1281, tokens=288359]
encoding train: 981it [00:03, 478.79it/s, docs=1282, tokens=288610]
encoding train: 981it [00:03, 478.79it/s, docs=1283, tokens=288810]
encoding train: 981it [00:03, 478.79it/s, docs=1284, tokens=288990]
encoding train: 981it [00:03, 478.79it/s, docs=1285, tokens=289149]
encoding train: 981it [00:03, 478.79it/s, docs=1286, tokens=289324]
encoding train: 981it [00:03, 478.79it/s, docs=1287, tokens=289579]
encoding train: 981it [00:03, 478.79it/s, docs=1288, tokens=289732]
encoding train: 981it [00:03, 478.79it/s, docs=1289, tokens=289883]
encoding train: 981it [00:03, 478.79it/s, docs=1290, tokens=290068]
encoding train: 981it [00:03, 478.79it/s, docs=1291, tokens=290310]
encoding train: 981it [00:03, 478.79it/s, docs=1292, tokens=290526]
encoding train: 981it [00:03, 478.79it/s, docs=1293, tokens=290722]
encoding train: 981it [00:03, 478.79it/s, docs=1294, tokens=290892]
encoding train: 981it [00:03, 478.79it/s, docs=1295, tokens=291106]
encoding train: 981it [00:03, 478.79it/s, docs=1296, tokens=291382]
encoding train: 981it [00:03, 478.79it/s, docs=1297, tokens=291576]
encoding train: 981it [00:03, 478.79it/s, docs=1298, tokens=291780]
encoding train: 981it [00:03, 478.79it/s, docs=1299, tokens=291913]
encoding train: 981it [00:03, 478.79it/s, docs=1300, tokens=292040]
encoding train: 981it [00:03, 478.79it/s, docs=1301, tokens=292240]
encoding train: 981it [00:03, 478.79it/s, docs=1302, tokens=292470]
encoding train: 981it [00:03, 478.79it/s, docs=1303, tokens=292657]
encoding train: 981it [00:03, 478.79it/s, docs=1304, tokens=292835]
encoding train: 981it [00:03, 478.79it/s, docs=1305, tokens=293036]
encoding train: 981it [00:03, 478.79it/s, docs=1306, tokens=293139]
encoding train: 981it [00:03, 478.79it/s, docs=1307, tokens=293361]
encoding train: 981it [00:03, 478.79it/s, docs=1308, tokens=293524]
encoding train: 981it [00:03, 478.79it/s, docs=1309, tokens=293705]
encoding train: 981it [00:03, 478.79it/s, docs=1310, tokens=293883]
encoding train: 981it [00:03, 478.79it/s, docs=1311, tokens=294063]
encoding train: 981it [00:03, 478.79it/s, docs=1312, tokens=294264]
encoding train: 981it [00:03, 478.79it/s, docs=1313, tokens=294421]
encoding train: 981it [00:03, 478.79it/s, docs=1314, tokens=294661]
encoding train: 981it [00:03, 478.79it/s, docs=1315, tokens=294780]
encoding train: 981it [00:03, 478.79it/s, docs=1316, tokens=294975]
encoding train: 981it [00:03, 478.79it/s, docs=1317, tokens=295207]
encoding train: 981it [00:03, 478.79it/s, docs=1318, tokens=295401]
encoding train: 981it [00:03, 478.79it/s, docs=1319, tokens=295574]
encoding train: 981it [00:03, 478.79it/s, docs=1320, tokens=295786]
encoding train: 981it [00:03, 478.79it/s, docs=1321, tokens=295949]
encoding train: 981it [00:03, 478.79it/s, docs=1322, tokens=296112]
encoding train: 981it [00:03, 478.79it/s, docs=1323, tokens=296244]
encoding train: 981it [00:03, 478.79it/s, docs=1324, tokens=296442]
encoding train: 981it [00:03, 478.79it/s, docs=1325, tokens=296618]
encoding train: 981it [00:03, 478.79it/s, docs=1326, tokens=296738]
encoding train: 981it [00:03, 478.79it/s, docs=1327, tokens=296912]
encoding train: 981it [00:03, 478.79it/s, docs=1328, tokens=297081]
encoding train: 981it [00:03, 478.79it/s, docs=1329, tokens=297248]
encoding train: 981it [00:03, 478.79it/s, docs=1330, tokens=297407]
encoding train: 981it [00:03, 478.79it/s, docs=1331, tokens=297576]
encoding train: 981it [00:03, 478.79it/s, docs=1332, tokens=297739]
encoding train: 981it [00:03, 478.79it/s, docs=1333, tokens=297893]
encoding train: 981it [00:03, 478.79it/s, docs=1334, tokens=298098]
encoding train: 981it [00:03, 478.79it/s, docs=1335, tokens=298289]
encoding train: 981it [00:03, 478.79it/s, docs=1336, tokens=298442]
encoding train: 981it [00:03, 478.79it/s, docs=1337, tokens=298638]
encoding train: 981it [00:03, 478.79it/s, docs=1338, tokens=298780]
encoding train: 981it [00:03, 478.79it/s, docs=1339, tokens=298976]
encoding train: 981it [00:03, 478.79it/s, docs=1340, tokens=299166]
encoding train: 981it [00:03, 478.79it/s, docs=1341, tokens=299355]
encoding train: 981it [00:03, 478.79it/s, docs=1342, tokens=3e+5]  
encoding train: 981it [00:03, 478.79it/s, docs=1343, tokens=3e+5]
encoding train: 981it [00:03, 478.79it/s, docs=1344, tokens=3e+5]
encoding train: 981it [00:03, 478.79it/s, docs=1345, tokens=3e+5]
encoding train: 981it [00:03, 478.79it/s, docs=1346, tokens=3e+5]
encoding train: 981it [00:03, 478.79it/s, docs=1347, tokens=3e+5]
encoding train: 981it [00:03, 478.79it/s, docs=1348, tokens=300583]
encoding train: 981it [00:03, 478.79it/s, docs=1349, tokens=300741]
encoding train: 981it [00:03, 478.79it/s, docs=1350, tokens=300948]
encoding train: 981it [00:03, 478.79it/s, docs=1351, tokens=301109]
encoding train: 981it [00:03, 478.79it/s, docs=1352, tokens=301337]
encoding train: 981it [00:03, 478.79it/s, docs=1353, tokens=301476]
encoding train: 981it [00:03, 478.79it/s, docs=1354, tokens=301655]
encoding train: 981it [00:03, 478.79it/s, docs=1355, tokens=301826]
encoding train: 981it [00:03, 478.79it/s, docs=1356, tokens=301934]
encoding train: 981it [00:03, 478.79it/s, docs=1357, tokens=302146]
encoding train: 981it [00:03, 478.79it/s, docs=1358, tokens=302371]
encoding train: 981it [00:03, 478.79it/s, docs=1359, tokens=302534]
encoding train: 981it [00:03, 478.79it/s, docs=1360, tokens=302663]
encoding train: 981it [00:03, 478.79it/s, docs=1361, tokens=302817]
encoding train: 981it [00:03, 478.79it/s, docs=1362, tokens=303003]
encoding train: 981it [00:03, 478.79it/s, docs=1363, tokens=303160]
encoding train: 981it [00:03, 478.79it/s, docs=1364, tokens=303357]
encoding train: 981it [00:03, 478.79it/s, docs=1365, tokens=303514]
encoding train: 981it [00:03, 478.79it/s, docs=1366, tokens=303723]
encoding train: 981it [00:03, 478.79it/s, docs=1367, tokens=303856]
encoding train: 981it [00:03, 478.79it/s, docs=1368, tokens=303982]
encoding train: 981it [00:03, 478.79it/s, docs=1369, tokens=304162]
encoding train: 1369it [00:03, 781.79it/s, docs=1369, tokens=304162]
encoding train: 1369it [00:03, 781.79it/s, docs=1370, tokens=304338]
encoding train: 1369it [00:03, 781.79it/s, docs=1371, tokens=304497]
encoding train: 1369it [00:03, 781.79it/s, docs=1372, tokens=304674]
encoding train: 1369it [00:03, 781.79it/s, docs=1373, tokens=304797]
